"word","freq"
"assessed.",1
"assessments",1
"asset",1
"assets,",1
"assigned",1
"assigning",1
"associations",1
"assume",1
"assumes",1
"assumptions",1
"assumptions,",1
"asymmetric",1
"asymmetry,",1
"asymmetry.",1
"atlantic",1
"attack",1
"attaining",1
"attempted",1
"attention.",1
"attestation",1
"attestation.",1
"attracts",1
"attributes",1
"attributes,",1
"attuned",1
"atypically",1
"aud$360",1
"audit-level",1
"audit.",1
"audited",1
"auditing",1
"auditor,",1
"auditor?",1
"auditors'",1
"augment",1
"augmente",1
"auraient",1
"australia's",1
"australia,",1
"authorities;",1
"authority's",1
"avenues",1
"average.",1
"aversion,",1
"avoided",1
"avoiding",1
"awarded",1
"awards",1
"away",1
"b),",1
"back.",1
"backdrop",1
"background,",1
"backgrounds.",1
"backing",1
"based.",1
"basics\".",1
"basing",1
"basis",1
"baysinger",1
"because",1
"becomes",1
"began",1
"begins",1
"behaviour\"",1
"behavioural",1
"behaviours",1
"belief",1
"beliefs",1
"beliefs,",1
"believe",1
"believed",1
"belonging",1
"benchmark",1
"benchmarking",1
"beneficial",1
"berle-means",1
"besides,",1
"best,",1
"bhagat",1
"biaise",1
"bias",1
"bias.",1
"biased",1
"bid",1
"bid-ask",1
"bids",1
"birmingham's",1
"blockholders'",1
"blocks.",1
"board--board,",1
"board--market,",1
"board-ceo",1
"board-level",1
"board-level.",1
"board;",1
"boardroom.",1
"boardrooms",1
"boardrooms.",1
"boards,",1
"body,",1
"body.",1
"booming",1
"boone",1
"borrowed",1
"bottom",1
"boundary",1
"brace",1
"branched",1
"branches",1
"brazilian",1
"breach",1
"breaches",1
"breaks",1
"bribery",1
"brings",1
"britain's",1
"broad",1
"broadcasting",1
"broadly",1
"build",1
"builders,",1
"burgeoning",1
"business-oriented",1
"business-type",1
"but",1
"cadbury,",1
"california,",1
"calpers'",1
"campaigns,",1
"campaigns.",1
"canada,",1
"canada.",1
"candidates",1
"candidates.",1
"capabilities",1
"capacity.",1
"capital),",1
"capitalism",1
"capitalism,",1
"capitalist",1
"capitalists",1
"care",1
"carrieristes.",1
"carry",1
"cases",1
"cases.",1
"catalyse",1
"categories",1
"categories.",1
"categorised",1
"category",1
"category.",1
"causation",1
"caused",1
"cease",1
"cent.",1
"cent;",1
"center",1
"centralised",1
"centre",1
"centres",1
"centuries",1
"ceo's",1
"ceo,",1
"ceo;",1
"ceos.",1
"certain",1
"certainty-equivalence",1
"cgc",1
"chains,",1
"chairmen",1
"chairs.",1
"challenge",1
"challenges.",1
"chance",1
"change--status",1
"change?",1
"changed",1
"changed.",1
"changements",1
"characteristics,",1
"characteristics:",1
"charitable",1
"charities",1
"check",1
"chief",1
"choice,",1
"city",1
"civil",1
"claims",1
"clarity",1
"class",1
"class.",1
"classification,",1
"classification.",1
"classify",1
"classifying",1
"closer",1
"clues",1
"co-exist",1
"co-opt",1
"coalition",1
"coefficient",1
"coefficients",1
"cognitive",1
"cohesion",1
"cohesive",1
"cohesiveness",1
"coles",1
"collaboration.",1
"collapse,",1
"collated",1
"collection.",1
"college",1
"columbia",1
"combat",1
"combine",1
"combining",1
"commencing",1
"commercial",1
"commitment",1
"commitments",1
"committed",1
"committee's",1
"committees,",1
"commons\"",1
"communicate",1
"communications",1
"communications,",1
"communitarian",1
"communities,",1
"community.",1
"company-level",1
"comparably",1
"compared.",1
"compared:",1
"compares",1
"comparison",1
"comparisons,",1
"compelled",1
"compensate",1
"compensated",1
"compensation\"",1
"compete",1
"competence",1
"competitive",1
"complementary",1
"complete",1
"completes",1
"complex,",1
"complexity.",1
"compliance-competence",1
"compliance-competence,",1
"compliance-competence.",1
"compliance\");",1
"compliance\",",1
"compliance.",1
"component",1
"component.",1
"composed",1
"composition,",1
"composition.",1
"comprehensively",1
"compulsory",1
"concealed",1
"concentration,",1
"conceptions",1
"conceptually",1
"concluded",1
"concluding",1
"conclusion,",1
"conclusions.",1
"conclusive",1
"concrete",1
"condition",1
"conditional",1
"conditioned",1
"conduct,",1
"conduct:",1
"conducting",1
"conducts",1
"conference,",1
"confidence",1
"confirms",1
"conflict,",1
"conflicts.",1
"conformity",1
"conforms",1
"confusion.",1
"congress",1
"congruency",1
"conjectures",1
"connected",1
"connections",1
"connotations",1
"consequently",1
"considerably",1
"considerably.",1
"considerations",1
"considerations.",1
"considered",1
"consisted",1
"consistency",1
"consistency\"",1
"consolidation",1
"constantly",1
"constituency",1
"constituents.",1
"constituted",1
"constitutes",1
"constrain",1
"constructed,",1
"constructs.",1
"consulting",1
"consumption",1
"contact",1
"contain",1
"contained",1
"containing",1
"contaminate",1
"contemporaneous",1
"contemporary",1
"contend",1
"contends",1
"content,",1
"contention,",1
"contesting",1
"contests,",1
"contexts.",1
"continent",1
"continent.",1
"continued",1
"continues",1
"contracts)",1
"contracts;",1
"contrary,",1
"contrasting",1
"contrasts",1
"control\"",1
"control,",1
"controlled",1
"controls.",1
"controversial",1
"converging",1
"convinced",1
"cooperation.",1
"copy",1
"corporate&hairsp;",1
"corporation's",1
"corporation.",1
"corpus",1
"correctly",1
"corresponding",1
"cost-savings",1
"costly",1
"costs,",1
"costs;",1
"council",1
"council),",1
"council,",1
"council.",1
"counselling",1
"counter-intuitive",1
"countries:",1
"country-level",1
"courts'",1
"covers",1
"cpa",1
"cpas,",1
"creating",1
"creation-based",1
"credentials",1
"credible",1
"creditors",1
"crises,",1
"crises.",1
"crisis-affected",1
"criteria,",1
"critically",1
"cross",1
"cross-border",1
"cross-connects",1
"cross-cut",1
"cross-sectional",1
"cross-sector",1
"crossing",1
"crucial",1
"crucial.",1
"csr.",1
"csrc's",1
"cultivation",1
"cultural",1
"culture,",1
"curb",1
"curvilinear",1
"customers,",1
"cut",1
"d'anticipations",1
"d'e(this",1
"data,",1
"database,",1
"davos.",1
"dax",1
"deal",1
"dealt",1
"debate,",1
"debated",1
"debating",1
"debilitating",1
"decade",1
"deceit,",1
"deceptively",1
"decide.",1
"decision-making.",1
"declare",1
"declared",1
"declining",1
"deemed",1
"deep",1
"deep;",1
"defence",1
"deficiencies",1
"deficit",1
"definition",1
"definitions,",1
"delegation",1
"deliberately",1
"deliver",1
"delta.",1
"demands",1
"demise.",1
"democracy",1
"demography",1
"demsetz",1
"denmark",1
"department,",1
"departure",1
"dependence",1
"dependent,",1
"derive",1
"described",1
"describes",1
"design",1
"desirability",1
"desks",1
"destroy",1
"destroys",1
"destructive",1
"detail",1
"deteriorates",1
"determination",1
"determine",1
"determined",1
"deterrence.",1
"detrimental",1
"develop.",1
"developed.",1
"development.",1
"developments,",1
"developments.",1
"developpons",1
"deviate",1
"device,",1
"devices",1
"devoted",1
"devoting",1
"dichotomise",1
"dichotomous",1
"dickinson's",1
"differentiate",1
"difficulties",1
"diffuse",1
"diffused",1
"dilute",1
"dimension",1
"dimension,",1
"dimensions:",1
"direction",1
"director's",1
"director.",1
"directors\"",1
"disappears",1
"discern",1
"disciplining",1
"disclosed",1
"disclosing",1
"discounting",1
"discounts.",1
"discourage",1
"discourse",1
"discourses",1
"discovered",1
"discrete",1
"discussed,",1
"discussed.",1
"discussing",1
"discussions",1
"disfranchise",1
"disparate.",1
"disparity",1
"disposal",1
"disruptive",1
"dissemination",1
"dissertation)",1
"distance",1
"distinctive",1
"distort",1
"distributed:",1
"distribution",1
"divergence",1
"diversification.",1
"divested",1
"divided",1
"division",1
"doctrine,",1
"doctrines",1
"documented",1
"documents",1
"documents,",1
"dogmatism",1
"dollars,",1
"domain",1
"domain.",1
"domestic",1
"dominate",1
"doubt",1
"drama",1
"dramatic",1
"draw",1
"draws",1
"drugs.",1
"duality,",1
"during",1
"duties",1
"duties,",1
"duty",1
"dynamic",1
"dynamism",1
"each",1
"earlier",1
"earners",1
"earnings).",1
"earnings.",1
"econometric",1
"economics",1
"economies",1
"effect\",",1
"effectively.",1
"effectiveness,",1
"effectiveness.",1
"effects\"",1
"effects,",1
"effects.",1
"efficacy",1
"efficiency.",1
"effort",1
"egyptian",1
"eight",1
"elect",1
"elected",1
"electric",1
"element",1
"elements:",1
"eliminating",1
"elite",1
"else,",1
"elsewhere",1
"emanating",1
"embodied",1
"emerge",1
"emerged",1
"emergence",1
"emerges",1
"emerges.",1
"empathetic",1
"emphasise",1
"emphasised",1
"emphasises",1
"emphasising",1
"empirically,",1
"empiriquement",1
"employees'",1
"employees,",1
"employees.",1
"employing",1
"employment",1
"empowered",1
"empowering",1
"empowerment.",1
"encapsulating",1
"encourage",1
"encouraging",1
"encumbered",1
"end,",1
"endemic.",1
"endogenously",1
"endorsing",1
"ends",1
"enfranchisement,",1
"engagement\").",1
"engrained",1
"enhanced",1
"enhancing",1
"enough",1
"enriching",1
"enrichment",1
"enrichment.",1
"ensures",1
"entail.",1
"entails",1
"enterprise,",1
"entities",1
"entities.",1
"entity,",1
"entrenched",1
"entrenching",1
"entrepreneurship",1
"environments",1
"environments,",1
"environments.",1
"environnement",1
"eps,",1
"equally",1
"equations",1
"equilibrium",1
"equilibrium,",1
"equitable",1
"equity,",1
"equity.",1
"equivocal",1
"erect",1
"escalate,",1
"eso",1
"esos.",1
"espoused",1
"essential",1
"established,",1
"esteem",1
"estimate",1
"estimated,",1
"estimates",1
"estimating",1
"ethics",1
"ethnicity",1
"eurasian",1
"europaea",1
"europe",1
"europe.",1
"eva(r)",1
"evaluated.",1
"evaluated;",1
"evaluation.",1
"evaluations.",1
"evaluative",1
"event-study",1
"events,",1
"eventually",1
"eventually,",1
"ever",1
"evolutionary",1
"evolved",1
"evolved&hairsp;",1
"exacerbated",1
"exaggerated.",1
"examined,",1
"examples",1
"except",1
"exception",1
"excessive",1
"exchange,",1
"exchanges,",1
"exchanging",1
"exclusion,",1
"executives'",1
"exercised",1
"exist.",1
"exists,",1
"exists.",1
"exit",1
"exogenous",1
"expanded,",1
"expanding",1
"expect",1
"expectancy",1
"expectations,",1
"expected;",1
"expenditures,",1
"experienced",1
"experiences",1
"experiences,",1
"experiences.",1
"experiment",1
"experiment,",1
"experimental",1
"experiments",1
"expert",1
"experts",1
"experts,",1
"explaining",1
"explains",1
"explanation",1
"explanations,",1
"explanations.",1
"explicit.",1
"explicitly",1
"expliquent",1
"explored.",1
"exposure",1
"exposure,",1
"exposures",1
"express",1
"extensiveness",1
"extent.",1
"externalities",1
"extract",1
"extracting",1
"extraction",1
"extremely",1
"facie",1
"fact.",1
"factored",1
"faculty",1
"failed.",1
"fails",1
"failure,",1
"failures",1
"failures,",1
"fairness",1
"fait",1
"falling",1
"falls",1
"falls,",1
"families).",1
"far-reaching",1
"fashion.",1
"favour",1
"favoured",1
"feasible",1
"federal",1
"fees",1
"feet",1
"fellow",1
"females",1
"field,",1
"field.",1
"fifteen",1
"fighting",1
"figurehead",1
"fills",1
"final",1
"finally",1
"finance\",",1
"finance,",1
"finance.",1
"financed",1
"financial,",1
"financially",1
"financing",1
"financing,",1
"findings,",1
"fine",1
"fine-grained",1
"firm-specific",1
"firm\".",1
"firstly,",1
"fixed",1
"flagrant",1
"flexible",1
"flows",1
"focus,",1
"follow-",1
"follows.",1
"fool",1
"forced",1
"forces",1
"forecasting",1
"forecasts,",1
"forecasts.",1
"foreigners.",1
"form.",1
"formalised",1
"formation",1
"formed",1
"forming.",1
"forms.",1
"forth",1
"fortune",1
"forum's",1
"fostering",1
"fosters",1
"found,",1
"found.",1
"foundation",1
"foundations",1
"founded",1
"fourth,",1
"france,",1
"fraud",1
"fraud.",1
"frequency,",1
"frequent",1
"frequently",1
"frequently.",1
"fried",1
"fried's",1
"fruits.",1
"ftse",1
"fulfilling",1
"full-disclosure",1
"fully",1
"functions",1
"fund,",1
"fundamentally",1
"funded",1
"funds'",1
"further",1
"fusion",1
"future.",1
"gain",1
"gains",1
"gas",1
"gender,",1
"generate",1
"generic",1
"geographic",1
"germany,",1
"gestionnaires.",1
"giant",1
"gillan",1
"gillies'",1
"give",1
"gives",1
"gjessing,",1
"global?",1
"globalisation,",1
"globally,",1
"gls",1
"goes",1
"golden",1
"gone",1
"gonzalez",1
"govern",1
"governance's",1
"governance\"",1
"governance&hairsp;",1
"governance)",1
"governance;",1
"governance?",1
"government's",1
"grand",1
"gravitational",1
"greenbury",1
"greenspan/summers/imf",1
"group's",1
"groups,",1
"grow",1
"grows",1
"growth.",1
"gsi",1
"guidelines",1
"half-spread,",1
"hall",1
"hampel",1
"hand,",1
"hand.",1
"handful",1
"hands",1
"harcourt,",1
"harder",1
"harmonisation.",1
"harnessing",1
"head",1
"headline",1
"heads",1
"healthier",1
"hear",1
"heavily-weighted",1
"hedge",1
"heel",1
"held.",1
"helpful",1
"helping",1
"herding",1
"hiafs",1
"hide",1
"higgs",1
"high-profile",1
"high-tech",1
"high.",1
"higher.",1
"highlighted.",1
"highlights",1
"historically",1
"hold.",1
"holder",1
"holders",1
"holding",1
"holding.",1
"holdings,",1
"holdings.",1
"holistic",1
"hopefully,",1
"however",1
"hpws",1
"http://www.fidcap.org",1
"hub",1
"humour",1
"hypothesis,",1
"i/b/e/s",1
"iaf.",1
"idea",1
"ideas",1
"identification",1
"identifying",1
"identities",1
"identities.",1
"identity.",1
"ignored",1
"illusion",1
"illustration",1
"illustrative",1
"ilo",1
"ilo.",1
"imf",1
"impact,",1
"impacted",1
"implement",1
"implemented",1
"implications.",1
"implicit",1
"implies",1
"imply",1
"implying",1
"importance;",1
"important,",1
"impose",1
"imposed",1
"impossible",1
"improvement,",1
"improves",1
"inaccurate",1
"inadequacy",1
"incarnation",1
"incidents.",1
"inclined",1
"included.",1
"included:",1
"income",1
"incomplete",1
"incorporate",1
"incorporation",1
"incorporations.",1
"increased.",1
"increases,",1
"increasing&hairsp;",1
"incremental",1
"incur",1
"incurred",1
"indeed",1
"indeed&hairsp;",1
"indeed,",1
"independence.",1
"independent,",1
"index\"",1
"indicating",1
"indication",1
"indicators",1
"indices",1
"indispensable",1
"individualist",1
"inductive",1
"industrialised",1
"industries",1
"industry's",1
"ineffective",1
"influences",1
"influencing",1
"influentials",1
"infomediaries.",1
"informality",1
"informally",1
"informants",1
"information-gathering",1
"information-seeking.",1
"information-usefulness",1
"information)",1
"information,",1
"informativeness.",1
"informed",1
"informing",1
"infrastructure",1
"infrequent",1
"infusion",1
"ingredient",1
"inquiry",1
"insider/independent",1
"insiders,",1
"insiders.",1
"insignificant.",1
"instances",1
"instead",1
"instead,",1
"institute",1
"institution",1
"institutions'",1
"institutions,",1
"institutions.",1
"instrumental,",1
"insufficient",1
"insurers",1
"insurers.",1
"integrates",1
"integrating",1
"integrity",1
"integrity,",1
"intelligence,",1
"intensive",1
"interact.",1
"interacting",1
"interdependencies",1
"interested",1
"interesting",1
"interface",1
"interlocking",1
"internalise",1
"internationally,",1
"interplay",1
"interrelated.",1
"interrelationships",1
"intertwined",1
"interviewees",1
"introduce",1
"introduced",1
"invest",1
"investable",1
"invested",1
"investee",1
"investigated",1
"investigation,",1
"investigative",1
"investing,",1
"investing.",1
"investor's,",1
"investor\",",1
"investors:",1
"inveterate",1
"issuance",1
"italia's",1
"italian",1
"italy,",1
"italy.",1
"item.)",1
"its",1
"japan's",1
"japan,",1
"japan.",1
"jesse",1
"jointly",1
"journal\",",1
"judgemental",1
"judging",1
"judicial",1
"just",1
"justice",1
"justifying",1
"keeping",1
"kenya",1
"kenya.",1
"kenyan",1
"kind",1
"kinds",1
"kingdom,",1
"know",1
"knowing",1
"knowledgeable",1
"l'absence",1
"l'entreprise.",1
"lastly",1
"latest",1
"latter.",1
"law\");",1
"lay",1
"layoffs",1
"lcs,",1
"leaders",1
"leaders,",1
"leadership).",1
"leadership,",1
"leadership.",1
"learn",1
"learnt",1
"leave",1
"left",1
"legislation",1
"legislation.",1
"legislative",1
"legitimately,",1
"lend",1
"lens",1
"lenses.",1
"lessons",1
"leurs",1
"leuz",1
"level).",1
"level,",1
"levels,",1
"levels:",1
"leverage.",1
"lexical",1
"liabilities.",1
"liability",1
"liees",1
"life.",1
"limitations",1
"limitations,",1
"limited,",1
"limiting",1
"limits",1
"linck",1
"linear",1
"lines.",1
"linkage",1
"linked",1
"lippman",1
"liquidity",1
"lisrel",1
"listed,",1
"lives.",1
"located",1
"location",1
"logistic",1
"london:",1
"long-run",1
"long-term,",1
"longer",1
"looking",1
"looks",1
"lord",1
"loss,",1
"losses.",1
"low-income",1
"low.",1
"lowers",1
"lowest",1
"lucian",1
"lydenberg,",1
"m&a",1
"madrid",1
"magnitude.",1
"maintains",1
"maintenance",1
"make&hairsp;",1
"making,",1
"males",1
"management's",1
"managements'",1
"mandates",1
"manipulating",1
"manipulation.",1
"many?",1
"margin",1
"margins.",1
"marked",1
"market's",1
"market--board",1
"market--book",1
"market--market.",1
"markets).",1
"markets:",1
"marketwide",1
"mary's",1
"mass",1
"match",1
"matched",1
"matched-pairs",1
"matching",1
"materialise.",1
"matter.",1
"maturities",1
"maturity.",1
"maximise",1
"mdax.",1
"meaningful",1
"means",1
"meantime",1
"meanwhile,",1
"measure,",1
"measurement",1
"measuring",1
"mechanics",1
"mechanism,",1
"mechanism.",1
"mechanisms)",1
"media",1
"mediate",1
"mediation",1
"meet/beat",1
"meetings,",1
"meets",1
"members.",1
"men's",1
"men.",1
"mentoring,",1
"merely",1
"merits",1
"message",1
"meta-theoretical",1
"metalworking",1
"method,",1
"method.",1
"methods,",1
"million",1
"mindful",1
"mining",1
"mirror",1
"misaligned",1
"misappropriation",1
"mixed",1
"mixed.",1
"mnes.",1
"mobilise",1
"mobilised",1
"mobilising",1
"modalities",1
"model;",1
"modelled",1
"models.",1
"moderated",1
"moderately",1
"moderates",1
"monetary",1
"monist",1
"monitoring).",1
"monitoring.",1
"monthly",1
"montrons",1
"moral",1
"mostly",1
"motivate",1
"motivations",1
"motives",1
"moving",1
"multi-markets",1
"multi-organisational",1
"multi-theoretical",1
"multinationals'",1
"municipalities",1
"murphy",1
"mutating",1
"mutually",1
"mva.",1
"myriad",1
"nab",1
"nairobi",1
"namely:",1
"nasdaq,",1
"nationality",1
"nations.",1
"near",1
"necessary",1
"necessary.",1
"needing",1
"needs",1
"negate",1
"negative.",1
"neglected.",1
"netherlands",1
"netherlands,",1
"networking.",1
"nevertheless,",1
"new,",1
"newspaper",1
"next;",1
"nigeria,",1
"nigerian",1
"nine",1
"nippon",1
"nlcs.",1
"nominating",1
"non",1
"non-complex",1
"non-compliance.",1
"non-compliers",1
"non-compliers\")",1
"non-conglomerate",1
"non-controlling",1
"non-discretionary",1
"non-environmentalists",1
"non-executives,",1
"non-existent",1
"non-family-owned",1
"non-high-tech",1
"non-listed",1
"non-monetary",1
"non-nationals",1
"non-nationals,",1
"non-profit",1
"non-traditional",1
"non-transition",1
"nonprofit",1
"norges",1
"normative",1
"norms,",1
"norway's",1
"not",1
"notre",1
"notwithstanding",1
"novel",1
"null",1
"numbers",1
"numerically",1
"numerous",1
"objectively",1
"objects.",1
"obligations",1
"obligations.",1
"observation",1
"observational",1
"observe",1
"observed,",1
"observer",1
"obstacles",1
"obtaining",1
"occupation",1
"occurrence",1
"odds",1
"offering",1
"offerings",1
"officer",1
"official",1
"offset",1
"oil",1
"olivencia",1
"olivetti's",1
"ols",1
"omitted",1
"once",1
"one-tier,",1
"one,",1
"one.",1
"ongoing",1
"onslaught",1
"opaque",1
"opens",1
"operated",1
"operation",1
"operational",1
"operations.",1
"opponent",1
"opportunities)",1
"opposed",1
"optimistically",1
"optimum",1
"option's",1
"options.",1
"organisation",1
"organisation's",1
"organisations'",1
"organisations,",1
"organise",1
"orientation,",1
"others.",1
"otherwise",1
"outcomes.",1
"outlined.",1
"outlining",1
"outlook)",1
"outlook).",1
"outperform",1
"outperforming",1
"output,",1
"outright",1
"outsiders",1
"outstanding",1
"overbooking",1
"overcome",1
"overcome.",1
"overcomes",1
"overstate",1
"overstated",1
"overtime.",1
"owner-managed",1
"owner/manager's",1
"owners,",1
"ownership\"",1
"ownership/leadership",1
"oxley",1
"packages,",1
"papers",1
"par",1
"paradigm,",1
"parent",1
"participant",1
"participants\",",1
"participating",1
"particulars.",1
"particulier,",1
"parties",1
"partly",1
"partner",1
"partners;",1
"partnership",1
"passage",1
"past.",1
"patterns",1
"patterns,",1
"pay--performance",1
"pay.",1
"paying",1
"pdg",1
"pdg,",1
"peak",1
"pearce",1
"peculiar",1
"penrose's",1
"perceive",1
"perceptions",1
"perceptions,",1
"perform:",1
"performance-related",1
"performance:",1
"performance;",1
"performed.",1
"perfunctory.",1
"period,",1
"periods,",1
"periods.",1
"permanent",1
"permitted",1
"permitting",1
"persistence",1
"persistently",1
"personnel;",1
"perspectives.",1
"persuasive",1
"phd",1
"phenomenon",1
"philosophers",1
"philosophy.",1
"pioneering",1
"pivotal",1
"place,",1
"place;",1
"plans",1
"players",1
"plcs",1
"pleasing",1
"pluralist",1
"plus",1
"policies,",1
"policymakers",1
"pooled",1
"poor's.",1
"poorly.",1
"populous",1
"portfolio-wide",1
"portfolio-wide,",1
"portfolios.",1
"positioning",1
"positions,",1
"positions.",1
"posits",1
"possess",1
"possibilities",1
"post",1
"post-1999",1
"post-cadbury",1
"post-crisis",1
"post-enron",1
"post-listing",1
"potent",1
"potentielle",1
"power.",1
"powerful",1
"powers",1
"practical",1
"practitioners'",1
"pre-",1
"precedent",1
"predicated",1
"predicted",1
"prediction",1
"predictions,",1
"predicts",1
"predisons",1
"predit",1
"predominant",1
"predominantly",1
"preference",1
"preferences",1
"preferences.",1
"preliminary",1
"premise",1
"prepared",1
"prescribed",1
"present,",1
"presented,",1
"press,",1
"presumption",1
"prevailing",1
"prevails",1
"prevalence",1
"prevalent",1
"prevented",1
"price)",1
"price.",1
"pricing",1
"principle\"",1
"priori",1
"priority",1
"privatisation's",1
"proactive",1
"proactively",1
"probably",1
"probe",1
"problem,",1
"procedural",1
"procedures.",1
"process-orientated",1
"process\"",1
"process,",1
"productive",1
"productively",1
"products.",1
"professionals",1
"profile",1
"profit",1
"profit-driven",1
"profitability.",1
"profits,",1
"profits.",1
"profound",1
"program",1
"programme",1
"programmes",1
"progression",1
"project",1
"proliferation",1
"prominence",1
"promise",1
"promoted",1
"pronounced",1
"pronounced.",1
"proofs",1
"property\".",1
"proportion,",1
"proportions.",1
"proposals",1
"prospect",1
"prospective",1
"protection.",1
"proved",1
"provided\"",1
"providers",1
"provisions.",1
"provoked",1
"proxied",1
"proxies",1
"proximity",1
"psychology",1
"public,",1
"publicly-held",1
"puisque",1
"pull",1
"purchasers",1
"purposefully",1
"purposes",1
"pursued",1
"pyramidal",1
"qu'ils",1
"qu'un",1
"qualifications",1
"qualifications.",1
"quantitatively",1
"quantity",1
"queensland",1
"questioning",1
"r&d.",1
"race",1
"raised",1
"random",1
"rang",1
"ranging",1
"rank",1
"rapport",1
"rare.",1
"rarefied",1
"rarely",1
"rate)",1
"rate.",1
"rates",1
"rather,",1
"rating.",1
"ratio,",1
"rationale",1
"re-evaluate",1
"re-examination",1
"reached:",1
"reaching",1
"real",1
"realisation",1
"realised",1
"realised.",1
"realistic",1
"realities.",1
"reality",1
"reality,",1
"reasoning",1
"reasons.",1
"receipt",1
"recently,",1
"recognised",1
"recognize",1
"recommendation.",1
"reconciling",1
"record,",1
"recorded",1
"recruitment",1
"reduced",1
"reduces",1
"reduction",1
"references",1
"reflexive",1
"refocusing",1
"reforms.",1
"regards",1
"regime",1
"regimes",1
"regional",1
"regions",1
"regressions",1
"regulated",1
"regulating",1
"regulators",1
"regulators'",1
"regulators.",1
"rein",1
"reinforce",1
"reinforcement",1
"reject",1
"relate",1
"related.",1
"relations,",1
"relationship,",1
"released",1
"reliance",1
"relinquishment",1
"rely",1
"remains",1
"remarkable",1
"remove",1
"remuneration,",1
"rendered,",1
"reoriented",1
"repeatedly,",1
"repetto,",1
"replace",1
"replacements,",1
"replacing",1
"report,",1
"reported.",1
"reporting,",1
"reports.",1
"represent",1
"representation",1
"representing",1
"represents",1
"reproduce",1
"republic",1
"republic,",1
"reputations",1
"require",1
"required",1
"requirement",1
"requirements,",1
"requirements.",1
"requiring",1
"researcher",1
"researchers.",1
"reserves",1
"resolutions",1
"resource-dependence",1
"respecting",1
"respective",1
"respects:",1
"respond",1
"respondents",1
"response",1
"responses",1
"responsibilities,",1
"responsibility,",1
"responsibility.",1
"responsiveness",1
"restructure",1
"restructured",1
"restructuring.",1
"rests.",1
"result,",1
"results.",1
"retail,",1
"retirement",1
"returns.",1
"revealed",1
"reverse-way",1
"reversed",1
"reverses.",1
"review-level",1
"review\",",1
"rewarded",1
"rich",1
"right",1
"rights;",1
"rigour",1
"ripple",1
"rise",1
"risk-adjusted",1
"risk-averse",1
"risk-exposures,",1
"risk-taking",1
"risks",1
"risks,",1
"rob",1
"robert",1
"roe",1
"roe,",1
"rogue",1
"roi,",1
"roles,",1
"roles.",1
"room",1
"rooms",1
"rotation,",1
"routes",1
"routes.",1
"rule.",1
"rules;",1
"run",1
"run,",1
"running",1
"safeguards",1
"saint",1
"sales",1
"salient",1
"sample,",1
"sample.",1
"samples",1
"sarbanes",1
"satisfactorily",1
"savings",1
"scandals,",1
"scarce.",1
"scenario,",1
"scenarios",1
"scene.",1
"sceptical",1
"scholes",1
"school",1
"school)",1
"scope.",1
"score",1
"scrutinised",1
"scurrying",1
"seats",1
"seats.",1
"secondary",1
"secrecy",1
"section",1
"sectional",1
"sector",1
"security",1
"see",1
"segments,",1
"selection,",1
"self",1
"self-conscious",1
"self-interest",1
"self-regulation",1
"sell",1
"sells",1
"semi-structured",1
"sending",1
"separating",1
"september",1
"sequential",1
"sera",1
"serial",1
"serves",1
"service.",1
"services,",1
"sets",1
"setters",1
"setting",1
"settings.",1
"severe",1
"shaping",1
"share-one",1
"share-ownership",1
"share-owning",1
"shareholding.",1
"shareholdings",1
"sharing",1
"shed",1
"sheds",1
"shell's",1
"shirking",1
"shorten",1
"shorter",1
"show,",1
"showed",1
"sides",1
"sign",1
"signalling",1
"singapore",1
"singaporean",1
"sit",1
"situation",1
"six",1
"skeletal",1
"skills",1
"skills,",1
"smoothing",1
"smoothing.",1
"social-psychological",1
"socialised",1
"societas",1
"society,",1
"socio-corporate",1
"socio-political",1
"sociology",1
"software",1
"solo",1
"solution",1
"solve",1
"somewhat",1
"sont",1
"sophistication",1
"sovereignty",1
"spain.",1
"spanners",1
"specialised",1
"specialists,",1
"specialists.",1
"specification",1
"spend",1
"spheres",1
"spilled",1
"spite",1
"sponsorship",1
"spread",1
"sri,",1
"sri.",1
"stabilisation",1
"stable",1
"stage",1
"stages",1
"stake.",1
"stakes",1
"stand",1
"stand-alone",1
"standards.",1
"standards?",1
"start",1
"starting",1
"starts",1
"state---art",1
"states,&hairsp;",1
"states.",1
"states;",1
"statewide",1
"statistical",1
"statistically",1
"statutory",1
"stay",1
"steward",1
"stewards",1
"stimulate",1
"stock-based",1
"stockholm",1
"stocks",1
"strategy.",1
"strategy;",1
"strengthened",1
"strengths",1
"striking",1
"stringent",1
"struck",1
"structure-related",1
"structure:",1
"structure;",1
"structured",1
"studied,",1
"study.",1
"studying",1
"stulz,",1
"sub-index,",1
"sub-indices",1
"subjective",1
"subjective,",1
"subjectively",1
"subsequent",1
"subsequently",1
"subsequently,",1
"substantiate",1
"substitute",1
"substituted",1
"substitutive",1
"succeeded.",1
"succeeds",1
"successfully",1
"succession",1
"succession,",1
"successively",1
"such",1
"suffering",1
"sufficiently",1
"suggested.",1
"suggests,",1
"summarises",1
"summit",1
"superior",1
"supervision",1
"supportive",1
"surge",1
"surprising",1
"surprisingly,",1
"surrounding",1
"surveyed",1
"suspect",1
"sustain",1
"sustainability's",1
"switzerland",1
"syse",1
"systemic",1
"systems,",1
"systems:",1
"t&d",1
"tackle",1
"taiwan",1
"taiwan's",1
"takeovers.",1
"targeted",1
"targeted.",1
"targets",1
"task,",1
"task:",1
