" This paper examines the factors that affect the activity of the audit committees in Spain. The data used in the analyses are collected from the Spanish stock market in 2003. The results show the existence of a non-linear relationship between the managerial stock ownership and the activity of the audit committee. We have also verified the existence of a lower audit committee's activity in highly leveraged firms and when the ownership structure is concentrated in the hands of large shareholders. The large firms have more active committees than small firms. Finally, we have not found any evidence of a significant influence of the composition of the board or the audit committee on the activity of the latter. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper presents the results of a longitudinal complete member researcher participant observer study of two nonprofit association boards with particular reference to their internal corporate governance processes. In doing so, it offers one of the very few available insider observational studies of boardroom behaviour currently available in the management literature. Its inductive analysis reveals boards that proactively manage director recruitment and selection, board member terms and rotation, with a strong emphasis on board membership diversity and representation. A clear progression from informal to formal processes of board and director performance evaluation are observed, and a variability in board-CEO relationships is explored. Agenda structuring changes are observed to directly impact upon strategy and policy focus, while informality and humour emerge as key weapons in the maintenance of cohesion in an increasingly business-oriented environment. Boardroom culture emerges as a potent ingredient in the governance process, thereby signalling its future importance for both researchers and board chairs. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" Boards of large UK companies are devoting more time to the governance of corporate social responsibility (CSR). This is in line with the Combined Code on Corporate Governance's requirement that boards set standards and values for companies and ensure they meet their social obligations. But is board activity in this area as effective as it could be at achieving corporate compliance with CSR standards? This paper draws on the economic literature to offer an analysis of the primary causes of breaches of corporate responsibility standards. Based on a small survey of the board CSR activities of 20 of Britain's largest companies, it assesses whether boards are addressing these causes effectively. The tentative conclusion is that board activity might usefully be reoriented to do more to address the fundamental incentives problems that often cause corporate responsibility failures, namely market failure and misaligned performance management systems. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" The development of best practice recommendations by the Corporate Governance Council (CGC) of the Australian Stock Exchange in 2003 clearly linked corporate regulators' concerns about good governance to the concept of corporate social and environmental responsibility. The CGC recommended that one way to demonstrate good governance was to use the annual report to disclose information to all legitimate stakeholders. This paper reports on the quantity and categories of environmental information disclosed in the corporate annual reports of 41 Australian companies across eight industry groups covering the period 1983-2003. This time period has seen the importance of good corporate governance practice in relation to environmental protection escalate, as demonstrated by the introduction of separate environmental and sustainability reports, the advent of triple bottom line reporting, changes in environmental legislation and the occurrence of major environmental incidents. The results of this study indicate that an increasing number of companies are disclosing environmental information, and the relative volume of such information in annual reports is increasing across all categories. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" Given the pivotal role of banks in modern economies, the worldwide phenomenon of a high level of bank M&A activity and the consensus view in empirical studies that bank mergers destroy value for acquiring bank shareholders, it is highly surprising that the influence of corporate governance on the outcomes of bank acquisitions has received very little academic scrutiny. The recent wave of consolidation in the financial services industry, with its generally unfavourable wealth implications for the shareholders of acquiring institutions, points to the impact of poor bank governance structures. Moreover, the banking sector warrants a separate agency analysis because it is unusual, if not unique, in terms of the opaque nature of many of its main activities and in terms of the pervasive role of regulation in the industry. Both of these attributes may weaken well-established monitoring mechanisms as safeguards of shareholder interests. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" Corporate vote-buying has received significant attention in the last decade, in several legal cases that illustrate the fine line between legitimate use of vote harnessing as a useful corporate strategic tool on one hand, and its negative connotations as a potential instrument of fraud that attempts to disfranchise shareholders on the other hand. After a brief outline of the legal history of corporate vote-buying and the rationale for the courts' vigilance on this practice, in both the United States and the United Kingdom, we outline some strategic reasons for vote-buying that might make it a useful option in certain circumstances. Lastly we discuss key principles that a board of directors should bear in mind when engaging in corporate vote-buying, so that it can employ the practice productively and legitimately, keeping in mind shareholders' best interests and avoiding potentially costly and destructive legal challenges. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" The rapidly increasing worldwide focus on corporate governance has resulted in a proliferation of rating systems that proxy for governance quality. This study develops a governance rating for Greek listed companies by benchmarking their governance structures against three levels: (a) the minimum requirements under Greek regulation (lower level); (b) the incremental recommendations of the Greek code (middle level); and (c) the additional international best practices, prescribed by the UK Combined Code (higher level). Using available data on 274 out of 340 Greek listed companies in 2003 and based on information collected primarily from annual reports, we find that the average governance rating at the lower level is 65.5 per cent; this scoring reduces significantly as we move to the middle and higher level. The average governance rating is 44 per cent. Second, governance scores increase with firm size. Although there may be good reasons explaining these patterns, we find that Greek companies do not provide explanations, i.e. do not practice the \"comply or explain\" recommendation. Third, our middle level aggregate governance rating is much lower than that reported by prior research that uses a different data gathering and weighting approach. This divergence has important methodological implications. Finally, we document a relatively high lack of transparency in relation to Greek governance practices. This is a sign of \"bad governance\". Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper studies the impacts of corporate governance on earnings management. We use firm-level governance data, taken from Credit Lyonnais Security Asia (CLSA), of nine Asian countries, in addition to the country-level governance data used in past studies. Our conclusion is as follows. First, firms with good corporate governance tend to conduct less earnings management. Second, there is a \"size effect\" for earnings smoothing, that is, large size firms are prone to conduct earnings smoothing, but good corporate governance can mitigate the effect on average. Third, there is a turning point for \"leverage effect\", i.e. when the governance index is large, \"leverage effect\" exists, otherwise \"reverse leverage effect\" exists. It shows that a highly leveraged firm with poor governance is prone to be scrutinised closely and thus finds it harder to fool the market by manipulating earnings. Fourth, firms with higher growth (lower earnings yield) are prone to engage in earnings smoothing and earnings aggressiveness, but good corporate governance can mitigate the effect. Finally, firms in stronger anti-director rights countries tend to exhibit stronger earnings smoothing. This counter-intuitive result is different from Leuz \"et al\". (2003). Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
"No abstract is available for this item."
" This paper analyses the effect of the Spanish privatisation process on the performance and corporate governance of the firms that were privatised through public offerings over the 1985-2003 period. Using conventional pre- versus post-privatisation comparisons, we do not find significant improvements in privatised firms' profitability and efficiency. However, our results do suggest a change in firms' ownership structure and in the characteristics of Boards of Directors after privatisation. Firms' ownership concentration decreases as a consequence of the relinquishment of control by the State and the Boards of Directors are restructured with the creation of new specialised committees and the incorporation of more executives. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" We analyse the changes in ownership concentration in firms included in two mass privatisation programmes in Poland and the Czech Republic. We find that despite important differences in the design of the two privatisation schemes and despite different quality of regulatory environments, the ownership structure emerging 4-5 years after the initial distribution of assets is remarkably similar in the two countries. Ownership concentration defined as the share of the largest equity holder has significantly increased. Exploring the determinants of ownership concentration, we check whether such revealed preference for higher participation in firm equity does not hide different motivations and behaviour of investors. Our results reveal interesting differences between the two countries: in the Czech Republic the increase in ownership concentration was less likely in poorly performing firms, while in Poland the quality of past performance did not affect investors' willingness to increase their holdings. This contrasting result may reflect the difference in the quality of laws and regulations in Poland and in the Czech Republic. In the Czech Republic, where tunnelling was a common practice in the period covered by our study, shareholders increasing their stakes in a company could have been motivated by the objective of extracting value rather than by the willingness to impose a specific direction on the way the firm is managed. This might explain why they prefer to increase their control in those companies which perform well rather than those that perform poorly. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" The objective of this study is to investigate further the interplay between market globalisation and corporate governance practices. The study is conducted in Canada using a sample of 230 firms listed on the TSX in 2002 and ranked by Report on Business (ROB ) on a set of corporate governance best practices. The ROB corporate governance index is built around four categories, namely board composition, compensation, shareholder rights and disclosure. The interaction of the sample companies with the US markets is analysed on the three following dimensions: financial market, product market and multi-markets (combining financial, product and labour markets). Overall, our results show that greater US market interaction is associated with higher corporate governance ratings. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" For a sample of 210 Swiss publicly listed firms we analyse the characteristics of all 1678 directors in the year 2003 in order to investigate how board members' nationality and gender interact with directors' level of independence, number of other directorships and demographic characteristics. Our results suggest that whereas foreign directors tend to be more independent, women directors are more likely to be affiliated to firm management through family ties and that foreign directors hold significantly lower numbers of directorships at other Swiss boards. Female and foreign directors also differ in terms of educational background, educational level, age and board tenure. Some of our gender diversity findings are different from previous research. We conclude that in order to manage diversity on corporate boards it is imperative to understand the characteristics, qualifications and affiliations that these directors bring to the boardroom and that it is important to take national circumstances into account rather than relying on research results from other countries. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This study examines participation of African-Americans on the boards and board committees of the US Fortune 500. Prior work suggests the use of committee assignment to discern active versus figurehead involvement on boards. We use a logistic regression model that controls for director traits, firm characteristics and director resource-dependence roles to compare the odds that a black director will be assigned to key committees to those for a white director. We find that black directors are more (less) likely than whites to sit on audit and public affairs (executive) committees. Black female directors are more likely than both white females and black males to serve on finance committees. Thus there is some evidence that race plays a role in determining assignment to corporate board committees. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" While corporate governance research has had some success tying boards' demographic characteristics to relatively distant outcomes such as CEO pay and succession, numerous studies have indicated that a major weakness of this research is that it has largely ignored the intervening behaviours associated with board vigilance. This study begins to answer this call by examining the relationship between boards' demographic characteristics and boards' information-gathering behaviour. Using primary and secondary data from 149 firms, this study finds that an increase in the proportion of outside directors on a board is associated with an increase in boards' information quality and proactive information-seeking. In addition, an increase in outside director tenure is associated with boards exchanging information more frequently. Consistent with agency theory predictions, these findings suggest that vigilant boards are likely to take actions aimed at reducing the level of information asymmetry between them and their CEOs. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" We examine hypothesised links between the board of directors and firm performance as predicted by the three predominant theories in corporate governance research, namely agency theory, stewardship theory and resource dependence theory. By employing a pattern matching analysis of seven cases, we are able to examine the hypothesised link between board demography and firm performance expected under each theory. We find that while each theory can explain a particular case, no single theory explains the general pattern of results. We conclude by endorsing recent calls for a more process-orientated approach to both theory and empirical analysis if we are to understand how boards add value. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" Board evaluations can contribute to effective boards and improved corporate financial performance. The increasing interest in the practice of board evaluations, however, calls for a more systematic and careful approach than has been employed in the past. While most attention has primarily been focused on the content of board evaluations, this article outlines the features of various possible board evaluation systems. Based on state-of-the-art research on boards and governance, we contend that a comprehensive board evaluation system needs to include decisions about: (a) the agent who evaluates the board; (b) the content, or what the evaluation should deal with; (c) the addressee and other stakeholders for whom the board is evaluated; and (d) how the board is evaluated. These key decisions should not be seen as independent of each other as they have consequences for the kind of system that will be adopted. Following this argument, we present four different board evaluation systems: (i) board-to-board, (ii) board-to-market, (iii) market-to-board and (iv) market-to-market. The key message we communicate in this article is that there must be a fit between the purpose and the system of board evaluations. There is no universal or \"one best way\" to evaluate boards of directors. Board evaluations will not meet their purpose unless there is a fit between the agents, the addressees, the content and the modalities of the evaluation. It is important to know who is doing what for whom and how. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" We investigate the impact of board's quality as defined by a Score published in a Canadian National Newspaper on the performance of the firm. Based on the current literature, we ranked the boards of 219 Canadian firms in terms of four board characteristics: composition of the board, compensation of board members, shareholder rights, and disclosure. Then, we defined firm performance by using traditional accounting-based measures such as ROI, ROE, EPS, and Market-to-book ratio and value creation-based measures such as EVA(R) and MVA. To test the effects of board's quality on firm performance, we adopted different models of univariate and multivariate statistical analysis. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" Theoretically and empirically, the linkage between outside directors and firm performance is not conclusive in previous studies. We suspect that the mixed results are due to the failure to meet the requirements of the independence of outside directors. As the Taiwanese government has a rigorous definition of outside director independence, we employ a data set from Taiwan to test the impact of independent outside director assignment on a firm's performance. Our findings suggest that after controlling for a firm's past performance, independent outside director appointments do have a significantly positive impact on a firm's performance, and outperforming firms may have better performance but not significantly when assigning outside directors due to their absorptive capacity. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper sets out to investigate the effects of disclosure, and other corporate governance mechanisms, on equity liquidity, arguing that those companies adopting poor information transparency and disclosure practices will experience serious information asymmetry. Since poor corporate governance leads to greater information asymmetry, liquidity providers will incur relatively higher adverse information risks and will therefore offer higher information asymmetry components in their effective bid-ask spreads. The Transparency and Disclosure (T&D) rankings of the individual stocks on the S&P 500 index are employed to examine whether firms with greater T&D rankings have lower information asymmetry components and lower stock spreads. Our results reveal that the economic costs of equity liquidity, i.e. the effective spread and the quoted half-spread, are greater for those companies with poor information transparency and disclosure practices. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper examines the association between the quality of voluntary earnings forecasts, as measured by forecast bias and accuracy reviewed by an incumbent CPAs, and the purchase of non-audit services (NAS) from the incumbent auditor. In the context of this study, we focus primarily on the Taiwanese market. Unlike in the UK and US, management forecasts must be reviewed by the incumbent CPA in Taiwan. Besides, enforcement of rules with regard to the provision of review-level assurance for management earnings forecasts tends to be less stringent than one of audit-level assurance for financial reporting. Using panel data of audit and non-audit fees available for Taiwanese firms, we find that firms with a high ratio of NAS tend to issue more optimistically biased and inaccurate forecasts under a lower auditor liability regime. These results provide some support for concerns expressed about the potential impact of unusually high levels of NAS on auditor independence and ultimately, the quality of audited financial reports. The findings also suggest that examining the auditor, and in particular, the provision of non-audit services, in isolation of an institutional environment provides an incomplete analysis of financial reporting. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" In this paper we use panel data methodology to examine the relationship between ownership structure, discretionary accruals and the informativeness of earnings for a sample of Spanish non-financial companies listed on the Madrid Stock Exchange during the period 1999-2002. We find a non-linear relationship between insider ownership and discretionary accruals and between insider ownership and earnings explanatory power for returns. This supports the hypothesis that insider ownership contributes both to the informativeness of earnings and to constraining earnings management when the proportion of shares held by insiders is not too high. When insiders own a large percentage of shares, however, they are entrenched and the relation between insider ownership, discretionary accruals and earnings informativeness reverses. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" \"Pay Without Performance: The Unfilled Promise of Executive Compensation\" by Lucian Bebchuk and Jesse Fried (Harvard University Press, 2004) challenges the view that executive remuneration arrangements are designed to maximise shareholder value. The authors argue that managerial power results in remuneration being structured to benefit executives at the expense of shareholders. This paper contends that Bebchuk and Fried's approach illustrates issues that contribute to the problematic nature of executive remuneration research. In particular, it is proposed that a priori conceptions about executive remuneration, methodological dogmatism in research approaches and a significant gap between theory and practice, each contribute to the lack of convergence in executive pay research. Illustrative data taken from interview-based research conducted with Australian non-executive directors supports the view that reliance on economic efficiency arguments alone does not provide a sufficient framework to explain the subjective, judgemental and socially interactive processes involved in determining executive pay. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
"No abstract is available for this item."
" This special issue of \"Corporate Governance\" is devoted to the concept of \"universal ownership\" (UO) and grows out of a conference of universal owners, institutional investors, investment professionals and academics held in April 2006 at Saint Mary's College of California, under the sponsorship of the Center for the Study of Fiduciary Capitalism (A report of the conference is available at http://www.fidcap.org ). Four of the seven articles in this issue are based on papers presented at the conference, while an additional three (by Lydenberg, Syse and Gjessing, and Lippman \"et al.\") were written specifically for this issue. The conference purposefully developed a practitioners' perspective on universal ownership and these articles reflect this orientation, although each article in its own way breaks new ground which academics, policy researchers and practitioners can and should develop. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper introduces a new measure, based on a study by Trucost and Dr Robert Repetto, combining external environmental costs with established measures of economic value added, and demonstrates how this measure can be incorporated into financial analysis. We propose that external environmental costs are relevant to all investors: universal investors are concerned about the scale of external costs whether or not regulations to internalise them are likely; mainstream investors need to understand external costs as an indication of future regulatory compliance costs; and SRI investors need to evaluate companies on both financial and social performance. The paper illustrates our new measure with data from US electric utilities and illustrates how the environmental exposures of different fund managers and portfolios can be compared. With such measures fund managers can understand and control portfolio-wide environmental risks, demonstrate their environmental credentials quantitatively and objectively and compete for the increasing number of investment mandates that have an environmental component. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" How useful are universal owner arguments for a large, diversified investor such as Norges Bank Investment Management (NBIM)? This article presents concrete issues, such as climate change and corruption, which can be analysed using universal owner arguments. However, it also discusses potential weaknesses of this argumentative strategy. The article includes a general background to Norway's Government Pension Fund Global - now one of the world's largest funds - and concludes that such a fund could utilise universal owner insights in its work as an active owner by (1) addressing both companies and standard setters on issues of portfolio-wide, long-term importance; (2) respecting a division of labour between different actors in the market place; and (3) taking part in collaborative arrangements, both within organised networks and informally between investors. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper seeks to offer a perspective from two practitioners on how the potential for retirement fund collaboration to improve long-term market returns could be realised. After looking at the Universal Owner hypothesis and long-term market returns, and their relevance to pension funds, the paper looks at collaboration to date, and the problems of collective action in general. After outlining several current collaborative opportunities, the ways in which they address the problems of collective action are outlined. The paper ends with a call to action to the leaders of the world's largest pension funds. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" Changes in prescription drug prices have broad ripple effects across the diverse portfolios that most institutional investors hold. Lower prices cut into pharmaceutical company profits, but improve the overall productivity and profitability of other investable sectors of the economy. This paper considers the net impact of cuts in drug prices on investor portfolios. We find that falls in pharmaceutical company profits resulting from price cuts would be largely if not fully offset by a combination of health plan cost-savings and increases in consumer spending power. Furthermore, falling drug prices benefit investors through the dynamic benefits from a healthier workforce with greater access to prescription drugs. We conclude that, from the perspective of the broadly diversified \"universal investor\", support for lower drug prices is consistent with a fiduciary duty to seek attractive long-term returns at the portfolio level. Strategies for shareholder activism should be expanded, including engagement with corporate health care purchasers and advocacy for public policy reform. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper posits three types of investors in today's financial markets: Universal Investors, Social Investors and Rational Investors. It argues that the Universal and Social Investor are theoretically inclined to seek returns that benefit society and the environment as a whole, while the tenets of modern portfolio theory lead the Rational Investor to seek returns based primarily on market price. Because of the dominance of modern portfolio theory, the actual practices of the Universal and Social Investor reproduce those of the Rational Investor in most regards today. However, Universal and Social Investors are now pioneering at least three investment practices that promote returns to the economy and society. These are engagement with corporate management, investments that benefit underserved communities, and the setting of social and environmental standards in selecting investments. These practices differ from those of the mainstream in that they deliberately take into account more than market price in seeking returns on investments. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" ESG (environmental, social and governance) issues represent both a \"tragedy of the commons\" and a golden opportunity for a positive system change. Universal Owners should recognise both their power and their responsibilities, and then to leverage their investment strategies to catalyse ESG improvements in their investee companies. This can be done through both stock selection and direct engagement with companies. To date, unfortunately, a myriad of largely cognitive barriers have prevented Universal Owners from mobilising their considerable investment power in this way to any significant extent. There is, however, some encouraging evidence that this is beginning to change. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" The modern institutional trustee in its incarnation as majority owner of American business has conflicts of interest of debilitating proportions. Notwithstanding the inveterate and unchanging rigour of trust law requiring the fiduciary to administer assets \"for the exclusive benefit of plan participants\", today's conglomerate - understandably enough in a world where there is no enforcement - persistently favours its own interest in pleasing present and potential customers. There has been no enforcement of breach of fiduciary obligations either by the executive or judicial branches of government. In light of the trend of some courts towards the Law & Economics policy of \"efficient compliance\", there must be some doubt as to whether courts will require compliance with trust law. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
"No abstract is available for this item."
" In 2002 US Congress approved the Sarbanes Oxley Act (SOX). Section 404 requires companies to assess their internal controls and acquire an attestation of this assessment from their external auditor. In this paper, we investigate the costs of compliance of this assessment and attestation. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This article presents an analysis of the newly created European company Societas Europaea (SE) focusing on the consequences for European corporate governance. The SE offers the possibility to organise the management of a SE as a one-tier, or alternatively a two-tier, system. It is argued that this flexibility will not result in a single board system prevailing in equilibrium, but instead this choice will be made depending on each firm's business environment. Thus, the SE gives the management the option to incorporate in another member state. As argued, this will, eventually, lay the ground for a European market for incorporations. Important issues such as investor protection and dual-class voting shares are also analysed. The most controversial topic in the creation process of the SE was the role of the employees. The article completes with a discussion of the employees' role in relation to the opponent doctrines of shareholder vs stakeholder value. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper studies the effects of having multiple large shareholders who share the control of firms, by analysing a unique dataset of Italian shareholders' agreements (voting trusts). We investigate the separation between ownership and control granted by such agreements, showing that, on average, a voting trust owning 52 per cent of the total company's cash-flow rights is able to exercise up to 87 per cent of the total board rights; the wedge is particularly beneficial to the largest shareholder within the voting trust who is able to get the majority of board rights despite owning only a minority fraction of the company's cash-flow rights. Then, an event-study analysis of a sample of voting trusts' announcements is performed. The results support the \"entrenchment effects\" hypothesis ( Stulz, 1988 ) linking the ownership structure and the firm value, and are consistent with the view that, in Italy, voting trust agreements are mainly aimed at both protecting controlling shareholders from hostile takeovers and entrenching incumbent management. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" I examine the treatment of minority shareholders and shareholder activism following Olivetti's successful hostile acquisition of a majority stake in Telecom Italia in 1999. Overall, the evidence is mixed. While Olivetti pursued several operations perceived to be detrimental to Telecom Italia's minority shareholders, they were atypically vigorous in fighting back. In several cases, Olivetti was forced to abandon or improve the terms of the operations. While Telecom Italia was vulnerable to a hostile takeover attack following its privatisation, the concentration of ownership of listed companies ensures that hostile takeovers will remain rare. Moreover, low participation rates at annual meetings among small investors serves to enhance the power of the controlling blocks. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" The Berle-Means thesis (1932 \"The Modern Corporation and Private Property\". New York: Harcourt, Brace and World) implies that diffuse ownership adversely affects firm performance. This paper tries to investigate whether there is strong evidence to support the notion that variations across firms in observed ownership structures result in systematic variations in observed firm performance. We test this hypothesis by assessing the impact of the structure of ownership on corporate performance, measured by profitability, using data for 175 Greek listed firms. Following Demsetz and Villalonga (2001 Ownership Structure and Corporate Performance, \"Journal of Corporate Finance\", 7, 209-233), we model ownership structure, first, as an endogenous variable and, second, we consider two different measures of ownership structure reflecting different groups of shareholders with conflicting interests. Empirical findings suggest that a more concentrated ownership structure positively relates to higher firm profitability. We also find that higher firm profitability requires a less diffused ownership. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" The article outlines characteristics of governance of companies owned by municipalities in Sweden and reports on the results of board evaluation of fifteen companies belonging to the city of Stockholm using gap analysis as a method. The contribution of the boards to a corporate governance model proposed in this article and to compliance with a Swedish code of best practice were analysed. Respondents were asked to answer questions about the importance of an issue and to what extent it had been carried out. Separate assessments of the role of the chairs and that of board members were made. Each of them evaluated the contribution of the other. An appraisal of the chair by the CEO was also included. The results show that board members had a good understanding of their duties, but there was a considerable gap with respect to their performance. Functions that are vital to corporate governance - strategy and control - gave low values. Only some board members took an active part in decisions. The boards' task to follow up on terms of references also gave a low rating. The practice of committee work was not established, except for an executive committee. There was a lack of follow up on internal control. The performance of the chairs was evaluated to find clues to low ratings. Self assessment of the chair gave the largest gaps between importance and actual performance on answers regarding board leadership. Board members and CEOs gave the chairs constantly lower values than the chairs gave themselves. The results however indicate differences between boards with regard to their performance. The results can serve as a basis for discussions between chairs and board members about board performance. Implications for boards and for owners of companies are highlighted. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" It is generally believed that poor corporate governance has been the Achilles' heel of many corporations in both rich and poor nations. This is particularly true of Nigeria, where corruption is endemic. However, following the change of government in 1999, the Federal Government is keen to attract foreign investments into the country. Given the high correlation between corporate governance and investor decisions, the government is keen to position the country to take advantage of the opportunities in the global market by adhering to principles of good governance. Yet not much is known about the state of, or the current framework for, corporate governance in Nigeria. By providing a comprehensive review of the state of corporate governance in Africa's most populous country, this paper makes a contribution to the literature on the state of corporate governance in developing countries. The paper examines the mechanism for corporate governance, including the requirements of the recently established Code of Best Practices for Public Companies in Nigeria. In particular, it examines the roles of the government, the Corporate Affairs Commission, the Securities and Exchange Commission, the Nigerian Stock Exchange, the representatives of the shareholders of the companies, directors, auditors and the Audit Committee in the governance process. The paper addresses the issue of whether the governance mechanisms in Nigeria are adequate in the face of the changes and challenges in the global corporate scene. It argues that whilst there is a case for adherence to global corporate governance standards, any Code of Best Practices adopted in Nigeria must reflect its peculiar socio-political and economic environment, whilst at the same time providing the right assurance to prospective and existing shareholders. Copyright (c) 2007 The Author; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" The board of directors is one of a number of internal governance mechanisms that are intended to ensure that the interests of shareholders and managers are closely aligned, and to discipline or remove ineffective management teams. Among the most significant governance issues currently faced by the modern corporation are those relating to diversity, such as gender and age, and independence of directors. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" Corporate governance is often regarded as a weak link in Asia's company performance. Most studies have focused on the relationship between ownership and firm value, but the instruments that mediate that relationship have often been overlooked. This paper attempts to address this issue by examining the relationship between ownership types and firm performance by analysing variations in governance practices and their impact on firm performance. This paper shows that different types of majority owners exhibit distinct traits of behaviour and preferences for corporate governance practices in an environment of pervasive concentration of shareholding. Such governance practices and various firm characteristics are found to have an impact on firm performance. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" In this study, we investigate the role played by a firm's ownership structure in earnings management, with reference to the Chinese capital market. We measure the impacts of both ownership concentration and different ownership types, specifically the difference between the state as blockholder and private blockholders. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" The contribution of outside directors to firm performance has been shown to be inconsistent. Korean companies first began in 1998 to introduce outside directors to carry out governance reform. This paper analyses the impact of outside directors on corporate performance during the governance reform movement undertaken in Korea in 1999 as well as the moderating effect of the large shareholder and managerial ownership rate. We hypothesised a positive relationship between outside director effectiveness (outside director participation rate) and firm profitability, a negative moderating effect in terms of large shareholder ownership and managerial ownership, and a positive moderating effect when it comes to blockholder ownership. This moderating relationship is considered in order to investigate the role of large shareholders under the Korean governance structure. Our empirical analysis showed that outside directors had a weak positive impact, and that a large shareholder ownership rate and a block shareholder ownership rate moderated this relationship in a negative fashion. The managerial ownership rate did not show any significant moderating effects. We thus conclude that it is too early to assess the impact of outside directors on corporate performance, and that Korean companies exhibit an \"owner-controlled\" governance structure; that is, they are governed by large shareholders who have demonstrated a resistance to attempts to bring about governance reform through such means as the introduction of outside directors. Outside shareholders were found to possess insufficient power to monitor large controlling shareholders. This paper seeks to make a contribution to the field by conducting an analysis of governance structure in Korea in the aftermath of the currency crisis, as well as of outside directors in emerging economies, a subject rarely dealt with in governance studies. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" This paper tests the relationship between ownership/leadership structures and stock returns for firms listed in Taiwan. A \"Governance Index\" is built based on four different aspects of the company's governance structure: 1. CEO duality, 2. Size of the board of directors, 3. Managements' holdings and 4. Block shareholders' holding. This index is used as a proxy measure of the effectiveness of the corporate governance mechanism. We propose that firms under good governance should outperform those under poor governance. We find a striking relationship between our governance index and stock performance of firms. The results imply that our corporate governance index is successful in evaluating the effectiveness of the governance mechanism of firms in Taiwan. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
" We propose that the extent to which regulation and competitiveness play a role in the country environment has a complex, interactive effect on the relationship between corporate governance and firm performance. Using an analytical method, we develop an algorithm to express these effects, and offer proofs to show that our algorithm meets central conditions that are identified based on extant research findings in this domain. An illustration traces the performance of firms with different corporate governance standards across various environmental conditions. Copyright (c) 2007 The Authors; Journal compilation (c) 2007 Blackwell Publishing Ltd."
